episode_length,episode_return,episode_return_imitation,episodes,steps,steps_per_second
18,-0.5337843131273985,8.931568126718048,156,1981,3.8886270230100597
19,-1.0278297746554017,8.483466255886015,157,2000,4.136202115794885
19,-0.7439930215477943,7.559287248761393,158,2019,3.9735203603601987
18,-0.6601782999932766,11.563581620866898,159,2037,3.702323607060759
18,-0.6942689940333366,10.96768413548125,160,2055,3.9811935828182174
18,-0.6329275351017714,9.31284916959703,161,2073,4.055683225814735
19,-0.6453794129192829,11.020201790321153,162,2092,4.119104330571302
18,-0.662363775074482,8.708204456197564,163,2110,4.131064290814777
19,-0.5108043476939201,9.680451774038374,164,2129,4.327763573066216
18,-0.9179727584123611,11.043149402248673,165,2147,4.261940763136489
18,-1.024574402719736,11.626347477198578,166,2165,4.2446514616848345
18,-0.6725073233246803,10.081567166314926,167,2183,4.257395526923346
18,-0.9775994531810284,10.877601888263598,168,2201,4.276157009657472
18,-0.42145902663469315,11.28649159061024,169,2219,4.139164125107382
18,-0.6943708071485162,10.376129451731686,170,2237,4.039417041774321
18,-1.2823299914598465,9.561436727002729,171,2255,4.108395621598761
19,-1.6228796392679214,8.10558542679064,172,2274,4.014112598159463
18,-0.38884564861655235,10.29536772199208,173,2292,4.163722154727221
19,-0.5359617620706558,12.184107996057719,174,2311,3.917186746942055
25,42.93215811252594,32.64201983809471,175,2336,4.037782121742495
22,38.33330714702606,28.1068122535944,176,2358,4.2230955296500525
29,47.39020800590515,38.563538402318954,177,2387,4.143935747043709
42,67.91675269603729,61.889576479792595,178,2429,4.424455983410171
44,71.57882368564606,58.34824764728546,179,2473,4.320067851629431
44,71.44710433483124,61.83335107564926,180,2517,3.995347153001898
42,67.7641829252243,49.751825109124184,181,2559,3.8702532262954614
33,53.668503761291504,48.05305480957031,182,2592,3.955018094492199
32,52.122334480285645,46.94956286251545,183,2624,4.192288164437931
32,51.8293776512146,47.75141963362694,184,2656,4.323299920979743
31,50.49269878864288,40.39775101840496,185,2687,4.272035617364352
32,52.100162625312805,38.5117352604866,186,2719,4.337133252450989
35,57.01928436756134,47.097838804125786,187,2754,4.087064222505266
35,56.82920837402344,48.83064451813698,188,2789,4.032580360282014
39,63.36444926261902,54.76358813047409,189,2828,4.134013964345419
39,63.25377309322357,45.952902510762215,190,2867,3.9471992085228575
38,61.456815123558044,41.57609936594963,191,2905,3.965595875971724
39,63.12298846244812,43.33893206715584,192,2944,4.102397772327182
41,66.68275618553162,47.2799012362957,193,2985,4.283403173893404
42,68.2908650636673,49.65210898220539,194,3027,3.907051438583109
40,64.96641838550568,45.325241059064865,195,3067,3.885300063717452
37,60.203951597213745,43.28502079844475,196,3104,4.193706906811214
37,60.12125074863434,44.879359021782875,197,3141,4.114119259667027
38,62.275012612342834,46.00840890407562,198,3179,4.394888322194332
38,61.772640228271484,47.443573862314224,199,3217,4.4749138349808275
37,60.2985543012619,46.33104383945465,200,3254,3.99170501211034
37,60.0996572971344,47.23867206275463,201,3291,3.973509602784353
37,60.394843101501465,44.059820622205734,202,3328,4.051530475076427
38,62.049068570137024,48.091654390096664,203,3366,4.11986891881493
37,60.2448468208313,42.3060178309679,204,3403,4.79432890454321
39,63.45659816265106,50.99340762197971,205,3442,7.588315807409379
38,61.78796875476837,42.22765485942364,206,3480,6.772018192350773
37,59.976779103279114,41.890550047159195,207,3517,3.979356784719524
41,66.9761575460434,50.53490123152733,208,3558,3.9679278146706793
39,63.7646244764328,45.554695941507816,209,3597,3.876100039666686
39,64.02110815048218,43.75336964428425,210,3636,3.5381937753405253
40,65.53518450260162,45.517010159790516,211,3676,4.121105845225912
41,66.62302196025848,43.8779733479023,212,3717,4.42262674402492
39,62.935683846473694,38.321152836084366,213,3756,4.127803810519058
